"id","userId","searchDate","networkCount","caseNumber","offenseType"
"6f628dd3-36ce-42d5-a76d-73196a8070ed","***","2026-07-31T18:09:08.515Z","1225","2607","Alcohol Offenses (Non-DUI)"
"6175205d-b396-4411-ba92-eecd476639b8","***","2026-07-31T18:14:39.637Z","1350","2607P-7008","Wanted Person (Arrest Warrant/Fugitive)"
"12bd2107-dea0-4fb2-aa5e-d7558be43ff6","***","2026-07-31T18:16:29.676Z","1350","2607P-4074","Destruction/Damage/Vandalism of Property"
"47237926-c64d-4a39-b462-9119f6930a1e","***","2026-07-31T18:55:53.680Z","3","2607P-7003","Driving Under the Influence (DUI/DWI/OWI/OVI)"
"ef58455f-dad0-4ffe-9133-8fc3fdbb2925","***","2026-07-31T19:03:39.491Z","1350","2607P-7003","Driving Under the Influence (DUI/DWI/OWI/OVI)"
"a11e5907-bb6f-406f-b668-375628acd1cd","***","2026-07-31T19:16:42.558Z","3","2607P-7003","Driving Under the Influence (DUI/DWI/OWI/OVI)"
"e89511f1-4c85-4ecd-bd07-23d3d509b5d3","***","2026-07-31T19:21:52.414Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"8a4f5485-7399-4df6-9b2b-1ca7ef5a6408","***","2026-07-31T20:05:42.114Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"91a9ef2c-e4df-4103-a2c1-609bb60995c6","***","2026-07-31T20:19:49.607Z","1342","2602P-6270","Homicide/Death Investigation"
"96581d67-3059-4a8a-945d-4e714a1cc789","***","2026-07-31T20:45:24.767Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"5d2eebe1-21f8-4bbf-8ade-1cf41685682a","***","2026-07-31T20:52:03.855Z","1342","2607P-5761","Homicide/Death Investigation"
"532d065c-1622-4a4e-9947-13ed81a3181a","***","2026-07-31T20:52:12.760Z","1349","2607P-5761","Missing/Endangered Person/Runaway"
"4de910ec-c682-4fed-8046-3b4157767393","***","2026-07-31T21:40:19.181Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"fe52a478-d4a5-43c7-9ce3-a7542987dfd8","***","2026-07-31T22:12:10.187Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"df8ab294-2517-47e4-9e3c-1bafd7f9eb8e","***","2026-07-31T22:47:15.350Z","1224","2607","Alcohol Offenses (Non-DUI)"
"1c5ff4fc-e408-45e4-baa4-bb058af929e3","***","2026-07-31T23:26:18.299Z","1349","2607p7058","Missing/Endangered Person/Runaway"
"cee23d08-80b1-4248-9925-473438940742","***","2026-07-31T23:44:24.526Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"e393d927-1120-4752-917a-a4ff28d80133","***","2026-08-01T00:33:36.469Z","1349","2607P-7058","Missing/Endangered Person/Runaway"
"06e54b71-59fe-46fc-9d47-613c77394514","***","2026-08-01T00:39:58.423Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"ad0a4def-bed5-4dba-9ccb-30522006f038","***","2026-08-01T01:11:15.260Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"40d8ba42-4477-42c7-b02b-5eea24266f45","***","2026-08-01T02:18:11.896Z","1342","stadnby","Wanted Person (Arrest Warrant/Fugitive)"
"c53e4c7c-5072-47ee-8f24-89aabfcc8f11","***","2026-08-01T02:18:44.811Z","1342","2607p-7098","Wanted Person (Arrest Warrant/Fugitive)"
"f8c0d4f3-d1e4-4d62-9202-35a78c1821d0","***","2026-08-01T02:19:49.998Z","3","2607p7098","Traffic Infraction"
"740042aa-64cd-49e9-8f43-10ca1a782c73","***","2026-08-01T02:20:36.736Z","3","2607p-7098","Disorderly Conduct/Disturbance"
"2cdff188-bb02-4da0-81b3-bc82be546078","***","2026-08-01T02:21:42.119Z","1224","2607p-7098","Wanted Person (Arrest Warrant/Fugitive)"
"32f64e20-8f36-49f0-bec5-3b29e2cc26b1","***","2026-08-01T02:45:06.602Z","3","2607P-7098","Obstructing the Police (Fleeing/Eluding)"
"2e443a7b-50bb-497b-95cb-52c09cad9164","***","2026-08-01T03:26:38.620Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"4ef51a1f-eee0-447a-bf5d-56eef6f74134","***","2026-08-01T03:46:25.976Z","1342","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"3650ac82-4acb-46aa-8a3e-9657353975e3","***","2026-08-01T04:06:00.680Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"5f226e26-c3ab-4d16-a732-abd06e7b96f8","***","2026-08-01T04:55:37.345Z","1342","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"1c5b9b43-5e63-486e-a39b-e4a66eee26e3","***","2026-08-01T05:09:35.935Z","1342","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"874e2a3c-8fcf-4134-95db-38ce573616f7","***","2026-08-01T05:13:21.680Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"4eae3b19-9733-4717-b0ac-d70bb5d422f4","***","2026-08-01T06:02:20.541Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"e704579b-5a56-4598-9ca5-7be31db28251","***","2026-08-01T06:09:03.426Z","1342","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"f70c2952-e960-4115-a142-38e6835133c6","***","2026-08-01T07:10:47.954Z","1342","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"bba5f833-7305-41c4-be65-e8054237f46f","***","2026-08-01T07:19:57.548Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"fd92c030-4002-4c2a-847a-44dc81fd03f4","***","2026-08-01T08:07:46.121Z","1342","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"10a1d01d-0c9d-4bd7-a06e-4d94ca97d9e8","***","2026-08-01T08:26:55.796Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"fc22fb5e-3e05-4057-9f3a-a0954af4a778","***","2026-08-01T08:53:41.987Z","1342","2608I-0012","Motor Vehicle Theft/Stolen"
"7533c08c-db3d-462c-b85e-1dec877a5f0e","***","2026-08-01T09:21:38.623Z","1342","2608I-0012","Motor Vehicle Theft/Stolen"
"2655a144-e312-457e-8347-213de0cef009","***","2026-08-01T09:31:09.284Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"7707ae55-22ab-40a0-9089-8bef50987ab7","***","2026-08-01T10:03:32.562Z","1349","2607P-4074","Destruction/Damage/Vandalism of Property"
"c67e416a-c8ef-4c65-8224-20ee0fcfe413","***","2026-08-01T11:09:56.037Z","1342","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"a0c268aa-978d-4d3c-afdc-7a2797d28cce","***","2026-08-01T11:40:05.312Z","1349","2608P-0037","Hit and Run/Car Accident"
"5fec18bd-936b-4fd7-877b-8252890e1976","***","2026-08-01T16:16:42.947Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"2b969c4c-b718-4bed-938f-b0de8da487e3","***","2026-08-01T18:50:02.779Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"23251960-beca-42ce-bbd7-ebbd757bd426","***","2026-08-01T19:05:21.120Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"3185bec9-93a4-42f4-8e03-b29a12396d8f","***","2026-08-01T19:53:21.403Z","1223","2608","Alcohol Offenses (Non-DUI)"
"7fa87619-d25f-4fe4-be5b-57eb0fc2beb3","***","2026-08-01T19:57:10.543Z","1341","2607P-5761","Homicide/Death Investigation"
"ca2aa099-063a-4b6c-b69c-a187cdd7226e","***","2026-08-01T20:02:25.806Z","3","2608p0092","Trespass"
"38a3de82-28da-42ba-ba96-09846f8bbec4","***","2026-08-01T20:04:11.135Z","1341","2607P-5761","Homicide/Death Investigation"
"a11ae60f-fa33-412b-96b6-3dcb76070f19","***","2026-08-01T20:09:35.741Z","1348","2607P-4074","Driving Under the Influence (DUI/DWI/OWI/OVI)"
"54436f0e-8e7b-403d-a1dc-ee2a67e1147c","***","2026-08-01T21:26:18.563Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"b74ff9f7-af2d-4182-abbd-f4a47ebb0830","***","2026-08-01T22:01:21.374Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"ea7c034d-a099-4b68-ab16-8b72ea9ddf70","***","2026-08-01T23:07:25.831Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"3bfb0ef1-d103-43bb-bd74-549ba4872f83","***","2026-08-02T00:38:31.422Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"01a36218-7a8f-45b0-a10f-8549f81d5374","***","2026-08-02T01:01:59.501Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"02cc291e-e643-47d0-9965-88f7adabd28f","***","2026-08-02T02:35:28.452Z","1348","2608P-0164","Larceny/Theft Offenses"
"9c98c358-1051-47b1-a8f0-7b70b97f2a50","***","2026-08-02T04:23:48.027Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"767dc71b-ee19-40e1-b3c6-16ec6ff990d6","***","2026-08-02T05:30:51.899Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"f6d70bba-433b-42d8-85d4-12769a5025a3","***","2026-08-02T06:15:52.112Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"5734b59d-7f16-4a11-b50f-c33c229a3fb9","***","2026-08-02T07:06:43.092Z","1341","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"1230c5de-a4bb-499e-b98e-e28943753af1","***","2026-08-02T07:48:51.765Z","1223","2607p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"d8d8b77b-d732-4527-9693-455f7f323528","***","2026-08-02T08:01:36.057Z","3","2607p-5940","Wanted Person (Arrest Warrant/Fugitive)"
"a29f73d7-9601-4ae0-b1cf-5b895d3caa5a","***","2026-08-02T08:15:59.126Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"de714e77-64e2-498c-915e-a01dc90a0693","***","2026-08-02T09:08:29.165Z","1341","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"1d8ed46a-e0aa-45cb-a5b1-def6da87bce3","***","2026-08-02T09:19:03.522Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"791f8124-9da7-4276-80a2-6b9d46075929","***","2026-08-02T10:06:30.837Z","1341","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"6eca2fba-43cc-4105-abd3-43036e0a4d50","***","2026-08-02T11:47:26.827Z","1341","2607P-1952","Weapons Offense (Guns/Shots Fired)"
"1b295f75-7acf-445a-8d8b-3dc2e7c85c6d","***","2026-08-02T11:57:04.903Z","1348","2608P-0236","Motor Vehicle Theft/Stolen"
"954a181c-0057-4837-a022-c77bf7d13c61","***","2026-08-02T13:26:22.708Z","1348","2607p-6660","Motor Vehicle Theft/Stolen"
"3fe28efd-8060-4d33-a989-46efa1b0c624","***","2026-08-02T22:56:29.993Z","1341","2608P-0313","Assault/Battery Offenses"
"24fa67c1-931e-4b03-8793-a747d29660ac","***","2026-08-02T22:59:20.364Z","1348","2608P-0313","Assault/Battery Offenses (Domestic)"
"359f94d2-cdff-4d5c-b480-2b0be14716ce","***","2026-08-02T23:00:12.649Z","3","2608P-0313","Assault/Battery Offenses"
"7bffbdab-0fb1-4c2b-9d6a-92dfb18d1c62","***","2026-08-02T23:06:51.632Z","1348","2608p-0313","Assault/Battery Offenses (Domestic)"
"ebb3dee4-0f4a-4487-a483-b3972f1a2e5b","***","2026-08-03T01:29:57.121Z","3","2608p-0329","Welfare Check"
"c75b6668-0ffb-4031-99c5-e1fbc127d128","***","2026-08-03T04:59:08.716Z","1348","2607P-4074","Destruction/Damage/Vandalism of Property"
"411286b2-e3c1-48f5-b33b-0d6eae841af5","***","2026-08-03T13:54:20.763Z","1348","2607P-0313","Assault/Battery Offenses (Domestic)"
"241b0672-fbe1-41ba-b96f-1cc7c29484c2","***","2026-08-03T14:04:51.138Z","1348","2608P-0313","Assault/Battery Offenses (Domestic)"
"041418d0-3e54-45b5-bf6f-f61e5433044e","***","2026-08-03T15:19:49.619Z","1347","2607P-5064","Destruction/Damage/Vandalism of Property"
"087a77fc-acad-4fb4-8604-8263dd5003f3","***","2026-08-03T15:19:52.248Z","1347","2607P_5064","Destruction/Damage/Vandalism of Property"
"9b0faf0c-d0db-47e3-8d4a-077bc138baca","***","2026-08-03T15:36:08.449Z","1347","2608p-0440","Larceny/Theft Offenses"
"72dd7114-c28f-4c52-8d5b-bd3fce4eb517","***","2026-08-03T15:39:16.159Z","1347","2608P-0440","Larceny/Theft Offenses"
"03cf00c4-1f5a-4b6f-911d-e65040222135","***","2026-08-03T16:00:39.164Z","4","2607P-5064","Destruction/Damage/Vandalism of Property"
"e481c24a-c5b9-4b08-91c1-d6c67487c868","***","2026-08-03T17:01:54.928Z","1340","2607P-6306","Financial Crime (Embezzlement/Fraud)"
"6671768f-266e-4118-a4cf-c1fd73467771","***","2026-08-03T17:47:57.107Z","1347","2607P-6175","Homicide/Death Investigation"
"c3f6e6ec-103d-42a7-8fc6-f75d1d814274","***","2026-08-03T18:08:39.278Z","1340","2608","Alcohol Offenses (Non-DUI)"
"31020277-68ae-44b5-826b-0624a9f82311","***","2026-08-03T18:21:36.822Z","1347","2608P-0440","Burglary/Breaking & Entering"
"52f5e58d-b2a1-4318-ba87-305d267ed58f","***","2026-08-03T18:27:35.066Z","13","2607P-5064","Destruction/Damage/Vandalism of Property"
"8dab68e1-e74d-47ed-8d24-46b9ab83f5ab","***","2026-08-03T19:08:03.541Z","1347","2607P_5064","Destruction/Damage/Vandalism of Property"
"ed804b8b-d232-4abd-990d-4cabc619a8fb","***","2026-08-03T19:10:51.896Z","1340","2608P-0178","Hit and Run/Car Accident"
"c588f009-8454-42d0-b3ab-916c66d0e20e","***","2026-08-03T19:14:27.120Z","1340","2608P-0178","Hit and Run/Car Accident"
"4b83c0e5-e037-4322-9091-a69ecbac11d6","***","2026-08-03T19:18:05.282Z","1347","2607P-6175","Homicide/Death Investigation"
"ba47fb7b-8298-479a-a830-dd2d4924b699","***","2026-08-03T19:30:41.053Z","1","2607p-5460","Destruction/Damage/Vandalism of Property"
"6de9a7f8-ac99-4d93-98d7-29a87b59bdca","***","2026-08-03T19:52:24.897Z","1347","2608p-0440","Burglary/Breaking & Entering"
"2f382c28-3cc0-40a7-b825-bfd49e233f8e","***","2026-08-03T21:07:53.176Z","1347","2607P-3426","Larceny/Theft Offenses"
"9b5e81e9-445c-48ae-8e58-c52f6d680070","***","2026-08-03T22:05:29.450Z","1347","2608p-0440","Larceny/Theft Offenses"
"fad70507-a8bc-42a9-8035-c531d334efe0","***","2026-08-03T22:05:43.428Z","3","2608p-0540","Hit and Run/Car Accident"
"f130831a-1ba8-4f2d-8ab4-489fab61db04","***","2026-08-03T22:22:30.606Z","1","2608P-0540","Hit and Run/Car Accident"
"f8c1005c-b8f0-416d-9970-c0728de6d5fa","***","2026-08-03T23:12:15.053Z","1347","2608p-0440","Larceny/Theft Offenses"
